year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,status
2005,Toyota,Corolla,Ascent Sport ZZE123R Automatic Sedan,Sedan,5.0,2005-05,2005-06,JTDBR23E903136336,TPM576,VIC,22-06-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.8,Petrol,Automatic,248990,km,Red,Grey,Yes,No,Yes,Yes,No,VIC,https://www.grays.com/lot/0001-21053039/motor-vehicles-motor-cycles/2005-toyota-corolla-ascent-sport-zze123r-automatic-sedan,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, Park Distance Control Rear, Power Steering, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 5c (353335)",0.0,,,referred
2009,Hyundai,i30,SX FD Automatic Hatchback,Hatchback,5.0,2009-10,2009-12,KMHDB51EMAU227225,XKX569,VIC,16-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Automatic,215392,km,White,Black,Yes,Yes,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21053052/motor-vehicles-motor-cycles/2009-hyundai-i30-sx-fd-automatic-hatchback,"Dents, scratches or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Cruise Control, Driver Airbag, Electric Windows, Park Distance Control Rear, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 22D",0.0,,,referred
2015,LDV,V80,SWB Low Roof Turbo Diesel Manual Van,Van,3.0,2015-06,2016-04,LSKG4GL16FA230557,No plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2.5,Diesel,Manual,146618,km,White,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053113/motor-vehicles-motor-cycles/2015-ldv-v80-swb-low-roof-turbo-diesel-manual-van,"Medium Scratch on Various parts on panels
Dents or marks on body consistent with age and kilometres.
Corrosion visible Various parts on panels
Both front and rear Cracked bumper.
Paint cracked Various parts on panels","Air Conditioning, Central Locking, Driver Airbag, MP3 Capability, Park Distance Control Rear, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 262 (353516)",0.0,,,referred
2015,Ford,Ecosport,Trend BK Manual Wagon,Wagon,5.0,2015-06,2015-08,MAJBXXMRKBFY52775,1HE6XX,VIC,30-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,3.0,1,Petrol,Manual,172562,km,Silver,Black,Yes,No,No,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053115/motor-vehicles-motor-cycles/2015-ford-ecosport-trend-bk-manual-wagon,"Damaged Rear light
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Roof Rail, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 477a (352207)",0.0,,,referred
2006,Renault,Kangoo,Automatic Van,Van,2.0,2006-03,2006-05,VF1FC0SAA60637493,UJF699,VIC,27-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.6,Petrol,Automatic,296968,km,White,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21053117/motor-vehicles-motor-cycles/2006-renault-kangoo-automatic-van,"Dents or marks on body consistent with age and kilometres.
Dents or marks on body consistent with age and kilometres.
Large Dent on Left front panel
Engine noise observed.
Seat Torn Drivers
Front Seat Stains Both
Door card Worn.","Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 611C (352479)",0.0,,,referred
2014,Land,Rover,Freelander 2 SD4 HSE Turbo Diesel Automatic Wagon,Wagon,5.0,2014-04,2014-06,SALFA2AD0EH413882,1CP4OO,VIC,13-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.2,Diesel,Automatic,137216,km,White,Cream Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053167/motor-vehicles-motor-cycles/2014-land-rover-freelander-2-sd4-hse-turbo-diesel-automatic-wagon,"Paint fading Front grille
Body/panel damage lh rear door
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 695 GV351914",0.0,,,referred
2008,Holden,Commodore,SV6 60TH ANNIVERSARY VE Automatic Ute,Ute,2.0,2008-07,2008-07,6G1EK42799L206281,WOQ982,VIC,03-10-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,3.6,Petrol,Automatic,234834,km,Navy Blue,Black Leather,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21053168/motor-vehicles-motor-cycles/2008-holden-commodore-sv6-60th-anniversary-ve-automatic-ute,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 618C (353469)",0.0,,,referred
2014,Jeep,Grand,Cherokee Overland (4x4) WK Turbo Diesel Auto,Wagon,5.0,2014-03,2014-05,1C4RJFGM3EC454474,ARX214,VIC,08-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,3,Diesel,Automatic - 8 Speed,237021,km,Black,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053184/motor-vehicles-motor-cycles/2014-jeep-grand-cherokee-overland-4x4-wk-turbo-diesel-auto,"Seat Torn Driver seat
Door card Worn.
Back Seat Stains.
Large Scuff on Lh front bumper
Medium Scuff on Rh front bumper and guard
Paint peeling Rh front guard
Medium Scratch on Multiple panels
Paint fading Bonnet","Air Conditioning, Auto Control, Bluetooth Capability, CD Player (centre console), Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Sunroof, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 382A (353494)",0.0,,,referred
2012,Land,Rover,Range Rover Vogue TDV8 Turbo Diesel Auto - 8 Speed Wagon,Wagon,5.0,Unable to locate,2012-01,SALLMAMH3CA368951,AWF059,VIC,15-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,8.0,4.4,Diesel,Automatic - 8 Speed,168782,km,White,Cream Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053251/motor-vehicles-motor-cycles/2012-land-rover-range-rover-vogue-tdv8-turbo-diesel-auto-8-speed-wagon,"Dents or marks on body consistent with age and kilometres.
Medium Scratch on Rear bumper
Medium Scratch on Front bumper
Engine light on
Other Warning light ON","Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 116a (352268)",0.0,,,referred
2013,Ford,Territory,TS (RWD) SZ Turbo Diesel Automatic 7 Seats Wagon,Wagon,7.0,2013-05,2013-05,6FPAAAJGATDB33515,ZUH669,VIC,21-06-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,2.7,Diesel,Automatic,227734,km,White,Multi,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053264/motor-vehicles-motor-cycles/2013-ford-territory-ts-rwd-sz-turbo-diesel-automatic-7-seats-wagon,"Body/panel damage Cracked front bumper
Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Third Row Seat, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 789 (353641)",0.0,,,referred
2011,Nissan,Tiida,Ti C11 Manual Hatchback,Hatchback,5.0,2011-05,2011-06,MNTFBAC11A0019717,YMH750,VIC,08-07-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.8,Petrol,Manual,134277,km,Grey,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053266/motor-vehicles-motor-cycles/2011-nissan-tiida-ti-c11-manual-hatchback,"Large Dent on Left backside
Dents or marks on body consistent with age and kilometres.","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, Power Steering, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1158 (353702)",0.0,,,referred
2014,Mercedes,Benz,A-Class A180 BE W176 7 Auto Hatchback,Hatchback,5.0,2014-11,2015-01,WDD1760422V046396,ADS036,VIC,16-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.6,Petrol,Automatic - 7 Speed,57847,km,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053267/motor-vehicles-motor-cycles/2014-mercedes-benz-a-class-a180-be-w176-7-auto-hatchback,"Dents or marks on body consistent with age and kilometres.
Paint fading Various parts of panel
Large Scratch on Various parts of panel","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 650A",0.0,,,referred
2016,Mercedes,Benz,GLE-CLASS GLE250d 4MATIC W166 Turbo Diesel 9 auto Wagon,Wagon,5.0,2016-03,2016-05,WDC1660042A752205,No plates,,"Sold Unregistered, Without Plates",0.0,4.0,2.1,Diesel,9 auto,92951,km,Grey,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053268/motor-vehicles-motor-cycles/2016-mercedes-benz-gle-class-gle250d-4matic-w166-turbo-diesel-9-auto-wagon,"Dents or marks on body consistent with age and kilometres.
Front Seat Marks Driver seat","Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Parking Assist System, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 531 (353652)",0.0,,,referred
2012,BMW,X3,xDrive 30d F25 Turbo Diesel Automatic - 8 Speed Wagon,Wagon,5.0,2012-02,2012-04,WBAWY52020L892891,2AO7AT,VIC,27-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,3,Diesel,Automatic - 8 Speed,110109,km,Dark Blue,Cream Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053269/motor-vehicles-motor-cycles/2012-bmw-x3-xdrive-30d-f25-turbo-diesel-automatic-8-speed-wagon,"Dents or marks on body consistent with age and kilometres.
Other Warning light ON","Air Conditioning, Auto Control, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking assist system, Power Steering, Reversing Camera, Roof Rail, Satellite navigation system, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 549 (353701)",0.0,,,referred
2003,Hyundai,Santa,Fe GLS (4x4) Automatic Wagon,Wagon,5.0,2003-10,2004-04,KMHSC81DR4U627404,SVH828,VIC,22-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,2.7,Petrol,Automatic,243508,km,Gold,Brown Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053270/motor-vehicles-motor-cycles/2003-hyundai-santa-fe-gls-4x4-automatic-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, CD Player, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, Power Steering, Roof Rail, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 416 (353700)",0.0,,,referred
2010,Mercedes,Benz,B200 W245 CVT Hatchback,Hatchback,5.0,2010-11,2011-01,WDD2452332J660557,DNG474,VIC,05-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,CVT,110365,km,Pearl White,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053271/motor-vehicles-motor-cycles/2010-mercedes-benz-b200-w245-cvt-hatchback,"Dents or marks on body consistent with age and kilometres.
Engine light ON","Air Conditioning, CD Player, Central Locking, 1300, Cruise Control, Driver Airbag, Electric Windows, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 235 (353605)",0.0,,,referred
2017,Land,Rover,DISCOVERY SPORT TD4 SE 110KW Turbo Diesel 9 auto Wagon,Wagon,5.0,2017-09,2018-03,SALCA2AN1JH726803,No Plates,,"Sold Unregistered, Without Plates",0.0,4.0,2,Diesel,,96153,km,White,Black Leather,Yes,No,No,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053272/motor-vehicles-motor-cycles/2017-land-rover-discovery-sport-td4-se-110kw-turbo-diesel-9-auto-wagon,"Dents or marks on body consistent with age and kilometres.
Door Handle Not Working or Broken.","Air Conditioning, Auto Control, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, 640, Park Distance Control Rear, Parking assist system, Power Steering, Reversing Camera, Satellite navigation system, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 209A (353654)",0.0,,,referred
2014,Mercedes,Benz,ML250 BlueTEC W166 Turbo Diesel Automatic Wagon,Wagon,5.0,2014-09,2014-10,WDC1660042A472594,ADC754,VIC,01-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.1,Diesel,Automatic,158140,km,Grey,Black Leather,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053273/motor-vehicles-motor-cycles/2014-mercedes-benz-ml250-bluetec-w166-turbo-diesel-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Suspension requires attention","Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 556 (353694)",0.0,,,referred
2011,Subaru,Outback,2.5i B5A Automatic Wagon,Wagon,5.0,2011-12,2012-02,JF2BR9K95CG033789,YNB823,VIC,28-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.5,Petrol,Automatic - 4 Speed,224414,km,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053274/motor-vehicles-motor-cycles/2011-subaru-outback-2-5i-b5a-automatic-wagon,"Dents or marks on body consistent with age and kilometres.
Corrosion visible Hood
Medium Dent on Various parts on panels
Medium Scratch on Various parts on panels.
Seat Torn Driver seat","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Power Steering, Roof Rail, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 152 (353754)",0.0,,,referred
2018,Mercedes,Benz,GLC-CLASS GLC250d X253 Turbo Diesel 9 auto Wagon,Wagon,5.0,2018-04,2018-06,WDC2539092V100925,BKU978,VIC,19-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.1,Diesel,9 auto,220742,km,Grey,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053281/motor-vehicles-motor-cycles/2018-mercedes-benz-glc-class-glc250d-x253-turbo-diesel-9-auto-wagon,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 400 (353703)",0.0,,,referred
2012,Ford,Falcon,XR6 FG II Automatic Sedan,Sedan,5.0,2012-11,2012-11,6FPAAAJGSWCT20296,1BQ4FL,VIC,15-04-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,4,Petrol,Automatic,318090,km,Silver,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21053282/motor-vehicles-motor-cycles/2012-ford-falcon-xr6-fg-ii-automatic-sedan,Dents or marks on body consistent with age and kilometres,"Air Conditioning, Cruise Control, Driver Airbag, Electric Windows, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 0273 (351975)",0.0,,,referred
